Brand,Instrument,GFS Item #,title,Web Description,url
Hach,Hach Ratio XR 43900,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach Ratio XR 43900,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach Ratio XR 43900,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach Ratio XR 43900,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach Ratio XR 43900,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach Ratio/XR,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach Ratio/XR,8213,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit","Calibration kit containing 1.8, 18 and 180 NTU standards required to calibrate the Hach Ratio/XR and Ratio 2000 instruments in the lower ranges. Available as primary calibration standards, sealed secondary verification standards, or a deluxe kit including both.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-ratio-3-xr-and-8213
Hach,Hach Ratio/XR,8214,"Calibration Kit for Hach Ratio/XR And Ratio 2000 Lower Ranges, Amco Clear Turbidity Kit","Calibration kit containing 1.8, 18, 180 and 1800 NTU standards required to calibrate the Hach Ratio/XR and Ratio 2000 instruments in the full range. Available as primary calibration standards, sealed secondary verification standardards, or a deluxe kit including both.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hach-ratio-3-xr-and-8214
Hach,Hach Ratio/XR,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach Ratio/XR,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach Ratio/XR,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach Ratio/XR,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach Ratio/XR,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach TL2310,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach TL2310,8067,"Turb Std, 1.0 NTU 2100N/A","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-1-0-ntu-for-hach-210-8067
Hach,Hach TL2310,8098,"0.1 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-0-1-ntu-for-hach-210-8098
Hach,Hach TL2310,8099,"2.0 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-2-0-ntu-for-hach-210-8099
Hach,Hach TL2310,8100,"5.0 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-5-0-ntu-for-hach-210-8100
Hach,Hach TL2310,8106,"0.5 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-0-5-ntu-for-hach-210-8106
Hach,Hach TL2310,8107,"20 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-20-ntu-for-hach-2100-8107
Hach,Hach TL2310,8108,"200 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-200-ntu-for-hach-210-8108
Hach,Hach TL2310,8109,"1000 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-1000-ntu-for-hach-21-8109
Hach,Hach TL2310,8110,"4000 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-4000-ntu-for-hach-21-8110
Hach,Hach TL2310,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach TL2310,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach TL2310,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach TL2310,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach TL2310,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach TL2310,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach TL2310,8513,"40 NTU For Hach 2100N/AN, Amco Clear Turbidity Standard","For Hach 2100N, Hach 2100AN, Hach TL2310 and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-40-ntu-for-hach-2100-8513
Hach,Hach TL2310,8802,"50 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach 2100AN, Hach TL2310 and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-50-ntu-for-hach-2100-8802
Hach,Hach TL2350,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach TL2350,8067,"Turb Std, 1.0 NTU 2100N/A","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-1-0-ntu-for-hach-210-8067
Hach,Hach TL2350,8098,"0.1 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-0-1-ntu-for-hach-210-8098
Hach,Hach TL2350,8099,"2.0 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-2-0-ntu-for-hach-210-8099
Hach,Hach TL2350,8100,"5.0 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-5-0-ntu-for-hach-210-8100
Hach,Hach TL2350,8106,"0.5 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-0-5-ntu-for-hach-210-8106
Hach,Hach TL2350,8107,"20 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-20-ntu-for-hach-2100-8107
Hach,Hach TL2350,8108,"200 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-200-ntu-for-hach-210-8108
Hach,Hach TL2350,8109,"1000 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-1000-ntu-for-hach-21-8109
Hach,Hach TL2350,8110,"4000 NTU, Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach TL2310, Hach 2100AN, and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-4000-ntu-for-hach-21-8110
Hach,Hach TL2350,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach TL2350,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach TL2350,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach TL2350,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach TL2350,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach TL2350,8356,"7500 NTU, Hach 2100AN, Amco Clear Turbidity Standard",For Hach 2100AN and Hach TL2350 Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-7500-ntu-for-hach-21-8356
Hach,Hach TL2350,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach TL2350,8513,"40 NTU For Hach 2100N/AN, Amco Clear Turbidity Standard","For Hach 2100N, Hach 2100AN, Hach TL2310 and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-40-ntu-for-hach-2100-8513
Hach,Hach TL2350,8802,"50 NTU For Hach 2100N/AN Instruments, Amco Clear Turbidity Standard","For Hach 2100N, Hach 2100AN, Hach TL2310 and Hach TL2350 Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-50-ntu-for-hach-2100-8802
Hach,Hach TL2360,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,Hach TL2360,8032,"Turb Std, 4000 NTU 21Anis","For Hach 2100N, Hach TL2310, Hach TL2360, and Hach 2100AN IS Turbidimeters.",https://www.gfschemicals.com/amco-clear-turbidity-standard-4000-ntu-for-hach-21-8032
Hach,Hach TL2360,8147,"100 NTU, Hach 2100AN IS, Amco Clear Turbidity Standard",For Hach 2100AN IS and Hach TL2360 Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-100-ntu-for-hach-210-8147
Hach,Hach TL2360,8148,"100 NTU, Hach 2100AN IS, Amco Clear Turbidity Standard",For Hach 2100AN IS and Hach TL2360 Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-1000-ntu-for-hach-21-8148
Hach,Hach TL2360,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Hach,Hach TL2360,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Hach,Hach TL2360,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Hach,Hach TL2360,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Hach,Hach TL2360,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Hach,Hach TL2360,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Hach,Hach TL2360,8508,"50 NTU, Hach 2100 AN IS, Amco Clear Turbidity Standard",For Hach 2100AN IS and Hach TL2360 Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-50-ntu-for-hach-2100-8508
Hach,Hach TL2360,8509,"500 NTU, Hach 2100 AN IS, Amco Clear Turbidity Standard",For Hach 2100AN IS and Hach TL2360 Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-500-ntu-for-hach-210-8509
Hach,"Hach TU5200 Laboratory Laser Turbidimeter, EPA Version.",8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Hach,"Hach TU5200 Laboratory Laser Turbidimeter, EPA Version.",8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
